order_id,customer_id,region_x,category,product,sales_rep_id,order_date,quantity,unit_price,total_amount,sales_amount,customer_name,age,gender,region_y,join_date,rep_name,region,hire_date
ORD08267,CUST0938,East,Clothing,Pants,EMP027,2022-07-23,5,919.58,4597.900000000001,4597.900000000001,Customer_CUST0938,60,Male,South,2021-04-05,Employee_EMP027,North,2020-06-29
ORD08268,CUST0329,South,Food,Snacks,EMP098,2022-06-05,5,868.11,4340.55,4340.55,Customer_CUST0329,32,Male,East,2021-02-07,Employee_EMP098,West,2021-02-27
ORD08269,CUST0258,South,Food,Rice,EMP046,2023-01-21,5,48.67,243.35,243.35,Customer_CUST0258,63,Female,East,2023-02-08,Employee_EMP046,South,2019-11-06
ORD08270,CUST0676,West,Food,Milk,EMP053,2022-06-05,1,591.84,591.84,591.84,Customer_CUST0676,20,Male,South,2021-10-17,Employee_EMP053,North,2024-09-08
ORD08271,CUST0919,West,Furniture,Cupboard,EMP072,2023-07-16,3,592.11,1776.33,1776.33,Customer_CUST0919,27,Female,East,2023-12-11,Employee_EMP072,North,2022-04-25
ORD08272,CUST0361,East,Food,Rice,EMP035,2023-01-28,8,858.83,6870.64,6870.64,Customer_CUST0361,41,Male,North,2023-01-11,Employee_EMP035,North,2023-04-27
ORD08273,CUST0408,North,Food,Milk,EMP039,2023-11-27,9,711.19,6400.710000000001,6400.710000000001,Customer_CUST0408,39,Female,East,2021-12-19,Employee_EMP039,East,2021-03-28
ORD08274,CUST0947,South,Sports,Football,EMP037,2023-05-03,7,678.41,4748.87,4748.87,Customer_CUST0947,39,Female,East,2020-03-24,Employee_EMP037,North,2024-03-29
ORD08275,CUST0487,West,Sports,Bat,EMP088,2023-06-21,5,772.38,3861.9,3861.9,Customer_CUST0487,36,Female,West,2023-01-07,Employee_EMP088,West,2022-03-08
ORD08276,CUST0815,South,Furniture,Cupboard,EMP031,2022-08-28,2,287.97,575.94,575.94,Customer_CUST0815,47,Female,West,2020-10-31,Employee_EMP031,East,2023-09-16
ORD08277,CUST0863,North,Clothing,Jacket,EMP014,2023-05-02,1,750.52,750.52,750.52,Customer_CUST0863,61,Male,East,2021-09-29,Employee_EMP014,East,2024-04-25
ORD08278,CUST0587,West,Sports,Bat,EMP050,2022-02-21,9,270.52,2434.68,2434.68,Customer_CUST0587,60,Female,West,2023-09-02,Employee_EMP050,West,2021-09-09
ORD08279,CUST0939,North,Sports,Tennis Racket,EMP055,2023-10-26,3,186.35,559.05,559.05,Customer_CUST0939,55,Female,West,2021-12-05,Employee_EMP055,West,2024-02-12
ORD08280,CUST0467,West,Electronics,Laptop,EMP085,2023-02-28,7,221.24,1548.68,1548.68,Customer_CUST0467,58,Male,North,2023-12-30,Employee_EMP085,West,2019-07-31
ORD08281,CUST0538,North,Clothing,Dress,EMP062,2022-05-07,5,864.67,4323.349999999999,4323.349999999999,Customer_CUST0538,38,Female,North,2023-04-25,Employee_EMP062,West,2020-11-03
ORD08282,CUST0797,South,Sports,Tennis Racket,EMP080,2022-03-18,2,29.02,58.04,58.04,Customer_CUST0797,41,Male,West,2020-09-25,Employee_EMP080,South,2020-12-11
ORD08283,CUST0646,East,Food,Juice,EMP077,2022-10-02,7,439.86,3079.02,3079.02,Customer_CUST0646,19,Male,West,2020-03-28,Employee_EMP077,North,2024-04-21
ORD08284,CUST0522,South,Furniture,Cupboard,EMP014,2022-09-28,8,99.72,797.76,797.76,Customer_CUST0522,41,Male,West,2021-05-26,Employee_EMP014,East,2024-04-25
ORD08285,CUST0719,West,Clothing,Dress,EMP079,2023-11-04,9,629.39,5664.51,5664.51,Customer_CUST0719,44,Male,North,2022-07-08,Employee_EMP079,South,2022-05-24
ORD08286,CUST0893,East,Clothing,Shirt,EMP046,2022-04-08,2,853.62,1707.24,1707.24,Customer_CUST0893,26,Male,North,2020-06-06,Employee_EMP046,South,2019-11-06
ORD08287,CUST0762,South,Food,Milk,EMP013,2023-02-26,3,634.21,1902.63,1902.63,Customer_CUST0762,60,Male,South,2020-03-24,Employee_EMP013,West,2022-01-28
ORD08288,CUST0535,South,Furniture,Cupboard,EMP041,2022-09-18,8,193.39,1547.12,1547.12,Customer_CUST0535,37,Male,West,2022-02-11,Employee_EMP041,South,2023-01-14
ORD08289,CUST0532,East,Electronics,Headphones,EMP024,2022-04-25,9,107.05,963.4499999999999,963.4499999999999,Customer_CUST0532,26,Male,East,2023-08-07,Employee_EMP024,West,2020-04-12
ORD08290,CUST0449,South,Sports,Football,EMP007,2023-02-10,1,582.18,582.18,582.18,Customer_CUST0449,56,Female,South,2020-10-22,Employee_EMP007,West,2018-05-20
ORD08291,CUST0284,South,Clothing,Shirt,EMP067,2022-09-16,8,976.48,7811.84,7811.84,Customer_CUST0284,55,Female,East,2024-01-12,Employee_EMP067,North,2018-12-25
ORD08292,CUST0717,North,Food,Rice,EMP025,2023-08-03,2,706.28,1412.56,1412.56,Customer_CUST0717,58,Female,West,2022-02-17,Employee_EMP025,East,2022-12-12
ORD08293,CUST0027,East,Sports,Tennis Racket,EMP043,2022-03-16,7,364.0,2548.0,2548.0,Customer_CUST0027,26,Female,North,2022-06-19,Employee_EMP043,North,2018-10-05
ORD08294,CUST0402,West,Clothing,Dress,EMP046,2022-12-23,4,839.22,3356.88,3356.88,Customer_CUST0402,25,Female,North,2020-09-04,Employee_EMP046,South,2019-11-06
ORD08295,CUST0419,West,Electronics,Mobile,EMP069,2023-06-24,2,816.46,1632.92,1632.92,Customer_CUST0419,49,Female,East,2022-10-09,Employee_EMP069,West,2023-02-01
ORD08296,CUST0630,West,Sports,Shoes,EMP019,2023-01-15,9,403.67,3633.03,3633.03,Customer_CUST0630,49,Female,North,2022-12-25,Employee_EMP019,West,2021-02-20
ORD08297,CUST0267,West,Clothing,Shoes,EMP084,2022-10-04,7,18.59,130.13,130.13,Customer_CUST0267,54,Male,East,2020-11-06,Employee_EMP084,West,2020-02-22
ORD08298,CUST0952,East,Food,Snacks,EMP015,2023-07-03,9,301.57,2714.13,2714.13,Customer_CUST0952,31,Female,South,2021-02-09,Employee_EMP015,South,2023-09-03
ORD08299,CUST0894,South,Furniture,Chair,EMP049,2023-02-03,3,361.66,1084.98,1084.98,Customer_CUST0894,39,Female,West,2021-11-28,Employee_EMP049,North,2022-02-14
ORD08300,CUST0292,North,Electronics,Mobile,EMP031,2023-07-13,2,25.58,51.16,51.16,Customer_CUST0292,55,Female,South,2022-05-18,Employee_EMP031,East,2023-09-16
ORD08301,CUST0770,South,Electronics,Camera,EMP009,2023-12-08,7,104.58,732.06,732.06,Customer_CUST0770,45,Female,East,2022-08-28,Employee_EMP009,North,2018-09-19
ORD08302,CUST0057,West,Electronics,Headphones,EMP001,2023-08-24,6,848.3,5089.799999999999,5089.799999999999,Customer_CUST0057,28,Female,East,2023-09-22,Employee_EMP001,South,2024-02-07
ORD08303,CUST0823,North,Electronics,Headphones,EMP086,2023-11-23,5,125.79,628.95,628.95,Customer_CUST0823,28,Female,North,2023-02-05,Employee_EMP086,South,2018-11-23
ORD08304,CUST0085,East,Sports,Gloves,EMP004,2022-06-02,9,677.51,6097.59,6097.59,Customer_CUST0085,28,Female,North,2023-02-15,Employee_EMP004,South,2023-09-08
ORD08305,CUST0154,East,Furniture,Cupboard,EMP018,2022-01-15,8,734.01,5872.08,5872.08,Customer_CUST0154,51,Male,East,2021-06-24,Employee_EMP018,North,2019-01-11
ORD08306,CUST0002,West,Clothing,Shirt,EMP045,2023-07-04,5,114.34,571.7,571.7,Customer_CUST0002,40,Male,South,2021-09-26,Employee_EMP045,East,2021-09-05
ORD08307,CUST0873,North,Clothing,Dress,EMP012,2023-11-17,1,76.18,76.18,76.18,Customer_CUST0873,56,Female,North,2021-10-15,Employee_EMP012,North,2022-03-29
ORD08308,CUST0945,East,Furniture,Cupboard,EMP096,2023-10-28,9,166.73,1500.57,1500.57,Customer_CUST0945,21,Female,East,2021-09-12,Employee_EMP096,South,2024-08-13
ORD08309,CUST0171,North,Food,Snacks,EMP003,2022-05-22,8,970.45,7763.6,7763.6,Customer_CUST0171,23,Female,South,2020-03-20,Employee_EMP003,West,2023-06-03
ORD08310,CUST0819,East,Electronics,Headphones,EMP077,2022-01-26,1,502.16,502.16,502.16,Customer_CUST0819,31,Female,West,2022-06-08,Employee_EMP077,North,2024-04-21
ORD08311,CUST0932,East,Clothing,Dress,EMP057,2022-10-20,6,397.4,2384.4,2384.4,Customer_CUST0932,40,Male,West,2020-10-18,Employee_EMP057,South,2022-10-19
ORD08312,CUST0497,West,Furniture,Table,EMP058,2022-04-11,3,619.68,1859.04,1859.04,Customer_CUST0497,41,Male,East,2023-07-11,Employee_EMP058,South,2020-09-27
ORD08313,CUST0986,North,Food,Rice,EMP054,2022-09-24,2,481.33,962.66,962.66,Customer_CUST0986,27,Female,South,2020-07-09,Employee_EMP054,East,2020-02-12
ORD08314,CUST0635,North,Sports,Football,EMP063,2022-07-31,1,380.52,380.52,380.52,Customer_CUST0635,18,Male,North,2020-05-30,Employee_EMP063,South,2022-07-23
ORD08315,CUST0396,East,Electronics,Tablet,EMP022,2023-06-03,8,19.82,158.56,158.56,Customer_CUST0396,64,Male,East,2023-07-19,Employee_EMP022,East,2020-01-06
ORD08316,CUST0972,North,Food,Bread,EMP026,2023-05-28,7,167.26,1170.82,1170.82,Customer_CUST0972,28,Female,East,2022-03-11,Employee_EMP026,West,2019-12-02
ORD08317,CUST0701,South,Sports,Gloves,EMP075,2022-11-08,5,556.17,2780.85,2780.85,Customer_CUST0701,43,Male,North,2023-06-25,Employee_EMP075,North,2023-10-05
ORD08318,CUST0090,East,Clothing,Dress,EMP094,2022-02-12,2,842.0,1684.0,1684.0,Customer_CUST0090,29,Female,East,2023-08-30,Employee_EMP094,West,2019-05-10
ORD08319,CUST0579,South,Clothing,Pants,EMP029,2022-11-12,9,540.04,4860.36,4860.36,Customer_CUST0579,59,Female,South,2020-10-13,Employee_EMP029,West,2019-03-14
ORD08320,CUST0609,South,Sports,Football,EMP100,2023-12-01,2,225.33,450.66,450.66,Customer_CUST0609,19,Female,East,2023-12-04,Employee_EMP100,South,2021-01-29
ORD08321,CUST0763,East,Furniture,Bed,EMP087,2022-03-04,4,274.81,1099.24,1099.24,Customer_CUST0763,59,Female,West,2023-10-10,Employee_EMP087,North,2024-04-09
ORD08322,CUST0014,South,Electronics,Tablet,EMP009,2022-06-10,4,113.37,453.48,453.48,Customer_CUST0014,46,Female,East,2023-11-19,Employee_EMP009,North,2018-09-19
ORD08323,CUST0186,South,Clothing,Shoes,EMP016,2022-11-14,4,540.43,2161.72,2161.72,Customer_CUST0186,55,Female,West,2020-08-07,Employee_EMP016,West,2020-10-28
ORD08324,CUST0481,West,Clothing,Shirt,EMP019,2022-09-26,8,286.01,2288.08,2288.08,Customer_CUST0481,48,Female,South,2021-05-28,Employee_EMP019,West,2021-02-20
ORD08325,CUST0363,North,Furniture,Bed,EMP005,2023-02-18,9,295.69,2661.21,2661.21,Customer_CUST0363,45,Male,South,2023-07-19,Employee_EMP005,West,2019-06-16
ORD08326,CUST0600,South,Electronics,Laptop,EMP038,2022-06-03,8,176.28,1410.24,1410.24,Customer_CUST0600,23,Male,South,2022-11-24,Employee_EMP038,South,2020-11-06
ORD08327,CUST0114,West,Clothing,Pants,EMP027,2023-12-30,4,124.51,498.04,498.04,Customer_CUST0114,49,Male,West,2021-09-27,Employee_EMP027,North,2020-06-29
ORD08328,CUST0879,South,Clothing,Pants,EMP011,2023-07-27,9,185.94,1673.46,1673.46,Customer_CUST0879,40,Male,West,2023-09-10,Employee_EMP011,West,2023-08-22
ORD08329,CUST0525,East,Sports,Tennis Racket,EMP082,2022-07-17,4,291.76,1167.04,1167.04,Customer_CUST0525,51,Female,East,2023-02-16,Employee_EMP082,East,2023-11-16
ORD08330,CUST0835,North,Sports,Bat,EMP100,2023-05-23,5,207.43,1037.15,1037.15,Customer_CUST0835,30,Female,North,2023-05-17,Employee_EMP100,South,2021-01-29
ORD08331,CUST0469,West,Sports,Gloves,EMP015,2023-07-08,4,386.92,1547.68,1547.68,Customer_CUST0469,22,Male,South,2021-07-11,Employee_EMP015,South,2023-09-03
ORD08332,CUST0729,North,Food,Rice,EMP035,2023-09-18,1,28.22,28.22,28.22,Customer_CUST0729,41,Female,North,2021-02-13,Employee_EMP035,North,2023-04-27
ORD08333,CUST0861,East,Sports,Shoes,EMP058,2023-07-20,2,371.32,742.64,742.64,Customer_CUST0861,63,Male,West,2023-07-14,Employee_EMP058,South,2020-09-27
ORD08334,CUST0525,South,Sports,Bat,EMP004,2023-05-27,4,776.97,3107.88,3107.88,Customer_CUST0525,51,Female,East,2023-02-16,Employee_EMP004,South,2023-09-08
ORD08335,CUST0525,North,Furniture,Chair,EMP035,2023-02-24,8,488.95,3911.6,3911.6,Customer_CUST0525,51,Female,East,2023-02-16,Employee_EMP035,North,2023-04-27
ORD08336,CUST0829,South,Food,Rice,EMP005,2023-01-27,5,727.62,3638.1,3638.1,Customer_CUST0829,23,Male,West,2021-09-06,Employee_EMP005,West,2019-06-16
ORD08337,CUST0602,West,Clothing,Pants,EMP049,2023-02-06,9,847.27,7625.43,7625.43,Customer_CUST0602,35,Male,East,2021-06-09,Employee_EMP049,North,2022-02-14
ORD08338,CUST0075,South,Sports,Bat,EMP055,2023-06-01,8,293.26,2346.08,2346.08,Customer_CUST0075,36,Male,South,2021-02-27,Employee_EMP055,West,2024-02-12
ORD08339,CUST0604,East,Food,Snacks,EMP071,2022-06-14,9,18.7,168.3,168.3,Customer_CUST0604,43,Female,North,2023-07-01,Employee_EMP071,East,2022-12-06
ORD08340,CUST0076,North,Clothing,Shirt,EMP047,2022-12-09,8,464.74,3717.92,3717.92,Customer_CUST0076,35,Male,East,2021-07-02,Employee_EMP047,East,2019-12-16
ORD08341,CUST0318,North,Food,Milk,EMP096,2023-01-27,5,609.53,3047.65,3047.65,Customer_CUST0318,49,Female,North,2022-04-23,Employee_EMP096,South,2024-08-13
ORD08342,CUST0120,South,Sports,Football,EMP098,2023-02-25,9,648.25,5834.25,5834.25,Customer_CUST0120,25,Female,North,2022-01-06,Employee_EMP098,West,2021-02-27
ORD08343,CUST0152,North,Sports,Gloves,EMP032,2022-01-04,9,441.25,3971.25,3971.25,Customer_CUST0152,44,Male,West,2023-07-10,Employee_EMP032,North,2022-08-12
ORD08344,CUST0034,East,Clothing,Shoes,EMP099,2022-03-19,3,989.46,2968.38,2968.38,Customer_CUST0034,26,Male,South,2023-09-10,Employee_EMP099,North,2023-11-13
ORD08345,CUST0959,North,Food,Juice,EMP008,2022-02-02,6,59.2,355.2,355.2,Customer_CUST0959,33,Female,East,2022-03-19,Employee_EMP008,North,2023-11-16
ORD08346,CUST0212,East,Furniture,Sofa,EMP097,2022-09-29,4,721.21,2884.84,2884.84,Customer_CUST0212,52,Female,South,2023-02-26,Employee_EMP097,West,2021-09-18
ORD08347,CUST0241,North,Clothing,Jacket,EMP063,2022-02-13,6,237.52,1425.12,1425.12,Customer_CUST0241,32,Female,East,2022-12-24,Employee_EMP063,South,2022-07-23
ORD08348,CUST0176,East,Clothing,Dress,EMP016,2022-01-09,8,35.89,287.12,287.12,Customer_CUST0176,63,Female,North,2020-11-26,Employee_EMP016,West,2020-10-28
ORD08349,CUST0185,North,Food,Rice,EMP051,2022-07-09,6,556.56,3339.36,3339.36,Customer_CUST0185,46,Female,West,2020-10-12,Employee_EMP051,West,2020-07-01
ORD08350,CUST0491,West,Electronics,Laptop,EMP052,2023-05-28,4,32.0,128.0,128.0,Customer_CUST0491,59,Female,North,2021-10-03,Employee_EMP052,East,2023-06-13
ORD08351,CUST0268,West,Sports,Shoes,EMP032,2022-05-10,6,743.78,4462.68,4462.68,Customer_CUST0268,49,Male,South,2021-02-01,Employee_EMP032,North,2022-08-12
ORD08352,CUST0494,East,Furniture,Bed,EMP088,2022-01-07,4,481.9,1927.6,1927.6,Customer_CUST0494,36,Female,North,2022-08-26,Employee_EMP088,West,2022-03-08
ORD08353,CUST0020,East,Food,Juice,EMP020,2022-11-06,9,753.55,6781.95,6781.95,Customer_CUST0020,48,Male,East,2023-04-05,Employee_EMP020,South,2021-01-18
ORD08354,CUST0391,East,Sports,Shoes,EMP003,2023-04-18,6,374.23,2245.38,2245.38,Customer_CUST0391,45,Male,South,2020-04-10,Employee_EMP003,West,2023-06-03
ORD08355,CUST0581,North,Furniture,Bed,EMP005,2023-05-28,9,841.13,7570.17,7570.17,Customer_CUST0581,46,Female,North,2022-01-11,Employee_EMP005,West,2019-06-16
ORD08356,CUST0328,North,Food,Milk,EMP086,2022-05-23,5,72.62,363.1,363.1,Customer_CUST0328,58,Female,East,2023-12-30,Employee_EMP086,South,2018-11-23
ORD08357,CUST0532,South,Sports,Tennis Racket,EMP038,2023-11-24,7,955.73,6690.110000000001,6690.110000000001,Customer_CUST0532,26,Male,East,2023-08-07,Employee_EMP038,South,2020-11-06
ORD08358,CUST0249,North,Clothing,Jacket,EMP048,2023-10-12,1,530.95,530.95,530.95,Customer_CUST0249,51,Female,South,2022-07-31,Employee_EMP048,West,2023-07-04
ORD08359,CUST0118,South,Sports,Football,EMP071,2023-07-03,7,509.02,3563.14,3563.14,Customer_CUST0118,51,Female,South,2020-07-27,Employee_EMP071,East,2022-12-06
ORD08360,CUST0197,West,Electronics,Tablet,EMP029,2022-06-27,1,776.97,776.97,776.97,Customer_CUST0197,18,Female,South,2023-07-21,Employee_EMP029,West,2019-03-14
ORD08361,CUST0300,West,Clothing,Dress,EMP015,2023-11-02,4,499.49,1997.96,1997.96,Customer_CUST0300,43,Male,East,2023-10-05,Employee_EMP015,South,2023-09-03
ORD08362,CUST0992,East,Furniture,Chair,EMP076,2023-10-24,1,985.72,985.72,985.72,Customer_CUST0992,62,Female,South,2021-10-13,Employee_EMP076,East,2020-05-28
ORD08363,CUST0617,North,Electronics,Mobile,EMP083,2023-09-21,6,21.99,131.94,131.94,Customer_CUST0617,22,Male,North,2023-09-09,Employee_EMP083,North,2020-09-29
ORD08364,CUST0355,North,Food,Rice,EMP052,2023-12-02,5,750.04,3750.2,3750.2,Customer_CUST0355,35,Male,North,2022-04-29,Employee_EMP052,East,2023-06-13
ORD08365,CUST0111,South,Electronics,Tablet,EMP049,2022-10-08,7,533.21,3732.47,3732.47,Customer_CUST0111,51,Male,South,2021-07-16,Employee_EMP049,North,2022-02-14
ORD08366,CUST0215,South,Sports,Football,EMP052,2022-12-24,3,706.2,2118.6,2118.6,Customer_CUST0215,61,Male,North,2021-11-08,Employee_EMP052,East,2023-06-13
ORD08367,CUST0237,West,Food,Bread,EMP019,2023-09-04,9,911.92,8207.279999999999,8207.279999999999,Customer_CUST0237,47,Male,North,2023-12-04,Employee_EMP019,West,2021-02-20
ORD08368,CUST0441,East,Clothing,Pants,EMP032,2022-04-04,4,871.77,3487.08,3487.08,Customer_CUST0441,35,Female,South,2020-11-14,Employee_EMP032,North,2022-08-12
ORD08369,CUST0302,West,Furniture,Cupboard,EMP031,2022-12-28,6,809.01,4854.059999999999,4854.059999999999,Customer_CUST0302,58,Female,West,2021-05-28,Employee_EMP031,East,2023-09-16
ORD08370,CUST0949,West,Furniture,Sofa,EMP100,2023-10-03,4,273.04,1092.16,1092.16,Customer_CUST0949,37,Male,North,2022-11-24,Employee_EMP100,South,2021-01-29
ORD08371,CUST0581,East,Furniture,Cupboard,EMP077,2022-10-31,3,175.14,525.42,525.42,Customer_CUST0581,46,Female,North,2022-01-11,Employee_EMP077,North,2024-04-21
ORD08372,CUST0181,South,Food,Bread,EMP035,2022-08-01,6,669.54,4017.24,4017.24,Customer_CUST0181,40,Male,East,2021-09-11,Employee_EMP035,North,2023-04-27
ORD08373,CUST0877,North,Electronics,Headphones,EMP036,2022-05-14,5,419.89,2099.45,2099.45,Customer_CUST0877,52,Female,East,2023-12-10,Employee_EMP036,West,2023-03-28
ORD08374,CUST0424,North,Furniture,Cupboard,EMP010,2022-08-07,5,435.48,2177.4,2177.4,Customer_CUST0424,24,Female,East,2023-06-22,Employee_EMP010,East,2018-01-19
ORD08375,CUST0706,East,Sports,Gloves,EMP005,2022-07-07,2,343.42,686.84,686.84,Customer_CUST0706,46,Male,East,2020-09-15,Employee_EMP005,West,2019-06-16
ORD08376,CUST0378,South,Furniture,Sofa,EMP089,2022-03-30,5,12.7,63.5,63.5,Customer_CUST0378,39,Female,West,2023-12-25,Employee_EMP089,West,2024-08-11
ORD08377,CUST0549,West,Clothing,Shirt,EMP100,2022-02-05,3,155.94,467.82,467.82,Customer_CUST0549,57,Male,North,2021-12-28,Employee_EMP100,South,2021-01-29
ORD08378,CUST0362,North,Food,Snacks,EMP005,2022-02-16,4,377.69,1510.76,1510.76,Customer_CUST0362,37,Female,North,2022-04-20,Employee_EMP005,West,2019-06-16
ORD08379,CUST0043,South,Food,Snacks,EMP041,2023-12-02,5,611.83,3059.15,3059.15,Customer_CUST0043,62,Male,North,2022-02-02,Employee_EMP041,South,2023-01-14
ORD08380,CUST0696,East,Clothing,Dress,EMP050,2023-08-10,2,599.06,1198.12,1198.12,Customer_CUST0696,46,Female,South,2022-06-19,Employee_EMP050,West,2021-09-09
ORD08381,CUST0508,East,Clothing,Shirt,EMP096,2022-05-20,4,22.78,91.12,91.12,Customer_CUST0508,31,Male,North,2023-07-06,Employee_EMP096,South,2024-08-13
ORD08382,CUST0840,East,Clothing,Shoes,EMP049,2023-03-22,7,476.42,3334.94,3334.94,Customer_CUST0840,52,Male,East,2020-11-24,Employee_EMP049,North,2022-02-14
ORD08383,CUST0543,West,Electronics,Headphones,EMP054,2022-12-05,7,664.47,4651.29,4651.29,Customer_CUST0543,20,Female,West,2023-09-25,Employee_EMP054,East,2020-02-12
ORD08384,CUST0698,West,Sports,Tennis Racket,EMP064,2023-11-23,4,684.32,2737.28,2737.28,Customer_CUST0698,57,Male,North,2023-09-16,Employee_EMP064,East,2020-06-30
ORD08385,CUST0327,South,Food,Juice,EMP072,2023-02-26,3,60.96,182.88,182.88,Customer_CUST0327,63,Female,East,2022-07-01,Employee_EMP072,North,2022-04-25
ORD08386,CUST0431,East,Furniture,Table,EMP016,2022-01-18,7,573.3,4013.099999999999,4013.099999999999,Customer_CUST0431,49,Male,South,2023-01-15,Employee_EMP016,West,2020-10-28
ORD08387,CUST0426,East,Electronics,Mobile,EMP045,2022-01-07,3,79.33,237.99,237.99,Customer_CUST0426,64,Female,East,2021-08-16,Employee_EMP045,East,2021-09-05
ORD08388,CUST0130,East,Clothing,Dress,EMP064,2022-04-24,4,532.78,2131.12,2131.12,Customer_CUST0130,47,Male,North,2023-05-20,Employee_EMP064,East,2020-06-30
ORD08389,CUST0505,North,Furniture,Cupboard,EMP002,2023-09-06,5,830.04,4150.2,4150.2,Customer_CUST0505,41,Female,South,2021-01-28,Employee_EMP002,West,2021-06-09
ORD08390,CUST0892,West,Food,Snacks,EMP054,2022-04-12,8,784.11,6272.88,6272.88,Customer_CUST0892,23,Male,West,2022-04-22,Employee_EMP054,East,2020-02-12
ORD08391,CUST0867,West,Furniture,Cupboard,EMP009,2023-04-24,4,671.13,2684.52,2684.52,Customer_CUST0867,43,Female,North,2020-01-12,Employee_EMP009,North,2018-09-19
ORD08392,CUST0415,East,Electronics,Camera,EMP077,2022-04-04,5,534.17,2670.85,2670.85,Customer_CUST0415,54,Male,West,2022-07-26,Employee_EMP077,North,2024-04-21
ORD08393,CUST0853,West,Furniture,Cupboard,EMP041,2023-08-29,5,38.9,194.5,194.5,Customer_CUST0853,31,Female,East,2022-04-30,Employee_EMP041,South,2023-01-14
ORD08394,CUST0594,East,Furniture,Table,EMP093,2022-05-12,8,310.3,2482.4,2482.4,Customer_CUST0594,40,Male,East,2021-10-03,Employee_EMP093,North,2024-07-08
ORD08395,CUST0908,West,Food,Rice,EMP092,2023-08-16,3,644.93,1934.79,1934.79,Customer_CUST0908,54,Female,West,2022-07-14,Employee_EMP092,South,2019-10-14
ORD08396,CUST0724,West,Sports,Gloves,EMP049,2022-10-17,5,655.08,3275.4,3275.4,Customer_CUST0724,44,Male,North,2024-01-15,Employee_EMP049,North,2022-02-14
ORD08397,CUST0220,South,Food,Rice,EMP022,2022-02-13,2,520.49,1040.98,1040.98,Customer_CUST0220,38,Male,East,2023-03-29,Employee_EMP022,East,2020-01-06
ORD08398,CUST0919,South,Sports,Football,EMP077,2022-12-25,6,918.83,5512.98,5512.98,Customer_CUST0919,27,Female,East,2023-12-11,Employee_EMP077,North,2024-04-21
ORD08399,CUST0639,North,Furniture,Table,EMP070,2023-11-21,5,124.69,623.45,623.45,Customer_CUST0639,36,Male,East,2020-02-04,Employee_EMP070,East,2020-12-12
ORD08400,CUST0109,East,Furniture,Sofa,EMP090,2023-04-06,1,190.51,190.51,190.51,Customer_CUST0109,24,Male,West,2023-11-04,Employee_EMP090,East,2022-01-05
ORD08401,CUST0851,North,Electronics,Tablet,EMP030,2022-12-28,8,696.2,5569.6,5569.6,Customer_CUST0851,59,Female,East,2023-04-08,Employee_EMP030,North,2022-09-20
ORD08402,CUST0698,West,Food,Milk,EMP035,2023-12-17,5,347.88,1739.4,1739.4,Customer_CUST0698,57,Male,North,2023-09-16,Employee_EMP035,North,2023-04-27
ORD08403,CUST0254,East,Clothing,Shirt,EMP036,2023-10-29,5,685.3,3426.5,3426.5,Customer_CUST0254,46,Female,West,2021-09-16,Employee_EMP036,West,2023-03-28
ORD08404,CUST0443,East,Sports,Bat,EMP080,2023-09-17,7,157.31,1101.17,1101.17,Customer_CUST0443,62,Male,North,2024-01-23,Employee_EMP080,South,2020-12-11
ORD08405,CUST0159,West,Sports,Tennis Racket,EMP048,2022-09-25,1,441.99,441.99,441.99,Customer_CUST0159,47,Male,North,2021-11-06,Employee_EMP048,West,2023-07-04
ORD08406,CUST0991,South,Sports,Football,EMP033,2022-04-03,9,703.28,6329.52,6329.52,Customer_CUST0991,50,Male,North,2021-11-13,Employee_EMP033,East,2023-11-24
ORD08407,CUST0745,West,Furniture,Bed,EMP051,2023-08-20,3,43.43,130.29,130.29,Customer_CUST0745,36,Female,East,2023-10-28,Employee_EMP051,West,2020-07-01
ORD08408,CUST0281,East,Sports,Football,EMP002,2023-04-03,7,598.33,4188.31,4188.31,Customer_CUST0281,54,Female,East,2020-07-31,Employee_EMP002,West,2021-06-09
ORD08409,CUST0212,West,Food,Snacks,EMP012,2023-02-03,5,144.36,721.8000000000001,721.8000000000001,Customer_CUST0212,52,Female,South,2023-02-26,Employee_EMP012,North,2022-03-29
ORD08410,CUST0130,West,Sports,Shoes,EMP083,2022-07-23,2,955.89,1911.78,1911.78,Customer_CUST0130,47,Male,North,2023-05-20,Employee_EMP083,North,2020-09-29
ORD08411,CUST0645,North,Clothing,Dress,EMP095,2023-09-09,9,511.04,4599.360000000001,4599.360000000001,Customer_CUST0645,54,Female,West,2024-01-01,Employee_EMP095,West,2021-02-12
ORD08412,CUST0235,South,Furniture,Bed,EMP069,2023-05-02,7,452.85,3169.95,3169.95,Customer_CUST0235,44,Male,South,2020-03-22,Employee_EMP069,West,2023-02-01
ORD08413,CUST0399,South,Furniture,Sofa,EMP087,2023-01-30,8,218.68,1749.44,1749.44,Customer_CUST0399,46,Male,South,2021-07-19,Employee_EMP087,North,2024-04-09
ORD08414,CUST0153,South,Furniture,Chair,EMP006,2023-01-31,9,249.48,2245.32,2245.32,Customer_CUST0153,40,Female,West,2020-07-30,Employee_EMP006,West,2023-04-29
ORD08415,CUST0906,North,Sports,Bat,EMP020,2022-12-22,1,931.0,931.0,931.0,Customer_CUST0906,30,Female,South,2023-02-19,Employee_EMP020,South,2021-01-18
